from_dir	to_dir	file_edges
src/storage/tablet	src/storage/multi_data_source/adapter_define	5
src/storage/tablet	src/storage/multi_data_source/compile_utility	2
src/storage/tablet	src/storage/multi_data_source/runtime_utility	1
src/storage/tablet	src/storage/slog_ckpt	4
src/storage/tablet	src/storage/truncate_info	5
src/storage/tablet	src/storage/tx	12
src/storage/tablet	src/storage/tx_storage	13
src/storage/testing	src/share	1
src/storage/testing	src/share/schema	1
src/storage/throttle	src/oblib/lib	1
src/storage/throttle	src/oblib/lib/alloc	4
src/storage/throttle	src/oblib/lib/container	1
src/storage/throttle	src/oblib/lib/literals	1
src/storage/throttle	src/oblib/lib/objectpool	2
src/storage/throttle	src/oblib/lib/thread_local	1
src/storage/throttle	src/oblib/lib/time	2
src/storage/throttle	src/share	3
src/storage/throttle	src/share/config	2
src/storage/throttle	src/share/rc	1
src/storage/throttle	src/storage/allocator	3
src/storage/tmp_file	src/data_plane/api/data_plane/tmp_file	1
src/storage/tmp_file	src/oblib/lib	1
src/storage/tmp_file	src/oblib/lib/allocator	5
src/storage/tmp_file	src/oblib/lib/container	6
src/storage/tmp_file	src/oblib/lib/hash	2
src/storage/tmp_file	src/oblib/lib/list	1
src/storage/tmp_file	src/oblib/lib/lock	9
src/storage/tmp_file	src/oblib/lib/oblog	4
src/storage/tmp_file	src/oblib/lib/queue	2
src/storage/tmp_file	src/oblib/lib/task	2
src/storage/tmp_file	src/oblib/lib/thread	2
src/storage/tmp_file	src/oblib/lib/utility	3
src/storage/tmp_file	src/share	7
src/storage/tmp_file	src/share/cache	1
src/storage/tmp_file	src/share/config	1
src/storage/tmp_file	src/share/io	1
src/storage/tmp_file	src/share/rc	7
src/storage/tmp_file	src/storage/blocksstable	8
src/storage/tmp_file	src/storage/meta_store	1
src/storage/truncate_info	src/data_plane/api/data_plane/truncate_info	7
src/storage/truncate_info	src/oblib/common	2
src/storage/truncate_info	src/oblib/lib/allocator	2
src/storage/truncate_info	src/query/api/query/engine/basic	2
src/storage/truncate_info	src/share	1
src/storage/truncate_info	src/share/cache	2
src/storage/truncate_info	src/share/compaction	2
src/storage/truncate_info	src/share/rc	1
src/storage/truncate_info	src/share/schema	2
src/storage/truncate_info	src/share/truncate_info	1
src/storage/truncate_info	src/storage	1
src/storage/truncate_info	src/storage/blocksstable	3
src/storage/truncate_info	src/storage/compaction	2
src/storage/truncate_info	src/storage/ls	1
src/storage/truncate_info	src/storage/meta_mem	1
src/storage/truncate_info	src/storage/multi_data_source	3
src/storage/truncate_info	src/storage/multi_data_source/adapter_define	2
src/storage/truncate_info	src/storage/tablet	9
src/storage/truncate_info	src/storage/tx_storage	1
src/storage/tx	src/data_plane/api/data_plane/transaction	19
src/storage/tx	src/logservice	8
src/storage/tx	src/logservice/palf	1
src/storage/tx	src/oblib/common	8
src/storage/tx	src/oblib/common/storage	2
src/storage/tx	src/oblib/lib	3
src/storage/tx	src/oblib/lib/allocator	2
src/storage/tx	src/oblib/lib/atomic	1
src/storage/tx	src/oblib/lib/container	7
src/storage/tx	src/oblib/lib/core_local	1
src/storage/tx	src/oblib/lib/function	1
src/storage/tx	src/oblib/lib/hash	4
src/storage/tx	src/oblib/lib/list	10
src/storage/tx	src/oblib/lib/literals	2
src/storage/tx	src/oblib/lib/lock	11
src/storage/tx	src/oblib/lib/objectpool	4
src/storage/tx	src/oblib/lib/oblog	5
src/storage/tx	src/oblib/lib/queue	2
src/storage/tx	src/oblib/lib/string	2
src/storage/tx	src/oblib/lib/task	1
src/storage/tx	src/oblib/lib/thread	1
src/storage/tx	src/oblib/lib/time	2
src/storage/tx	src/oblib/lib/trace	2
src/storage/tx	src/oblib/lib/utility	11
src/storage/tx	src/query/api/query	1
src/storage/tx	src/query/api/query/session	1
src/storage/tx	src/share	31
src/storage/tx	src/share/allocator	1
src/storage/tx	src/share/config	4
src/storage/tx	src/share/log	6
src/storage/tx	src/share/log/palf	3
src/storage/tx	src/share/rc	20
src/storage/tx	src/share/schema	1
src/storage/tx	src/share/statement	1
src/storage/tx	src/share/transaction	1
src/storage/tx	src/storage	5
src/storage/tx	src/storage/allocator	8
src/storage/tx	src/storage/blocksstable	2
src/storage/tx	src/storage/ddl	1
src/storage/tx	src/storage/deadlock	1
src/storage/tx	src/storage/ls	7
src/storage/tx	src/storage/memtable	8
src/storage/tx	src/storage/memtable/mvcc	1
src/storage/tx	src/storage/multi_data_source	2
src/storage/tx	src/storage/multi_data_source/compile_utility	3
src/storage/tx	src/storage/multi_data_source/runtime_utility	1
src/storage/tx	src/storage/slog	1
src/storage/tx	src/storage/tablelock	4
src/storage/tx	src/storage/tablet	2
src/storage/tx	src/storage/throttle	1
src/storage/tx	src/storage/tx_storage	8
src/storage/tx	src/storage/tx_table	6
src/storage/tx/deadlock_adapter	src/share	1
src/storage/tx_storage	src/data_plane/api/data_plane	5
src/storage/tx_storage	src/data_plane/api/data_plane/access	1
src/storage/tx_storage	src/data_plane/api/data_plane/compaction	2
src/storage/tx_storage	src/logservice	5
src/storage/tx_storage	src/logservice/replayservice	1
src/storage/tx_storage	src/oblib/common	3
src/storage/tx_storage	src/oblib/common/storage	1
src/storage/tx_storage	src/oblib/lib	2
src/storage/tx_storage	src/oblib/lib/alloc	1
src/storage/tx_storage	src/oblib/lib/allocator	1
src/storage/tx_storage	src/oblib/lib/atomic	1
src/storage/tx_storage	src/oblib/lib/list	1
src/storage/tx_storage	src/oblib/lib/literals	4
src/storage/tx_storage	src/oblib/lib/lock	5
src/storage/tx_storage	src/oblib/lib/oblog	1
src/storage/tx_storage	src/oblib/lib/profile	1
src/storage/tx_storage	src/oblib/lib/stat	1
src/storage/tx_storage	src/oblib/lib/task	5
src/storage/tx_storage	src/oblib/lib/thread	1
src/storage/tx_storage	src/share	12
src/storage/tx_storage	src/share/config	1
src/storage/tx_storage	src/share/io	1
src/storage/tx_storage	src/share/leak_checker	1
src/storage/tx_storage	src/share/ls	1
src/storage/tx_storage	src/share/rc	10
src/storage/tx_storage	src/share/resource_limit_calculator	1
src/storage/tx_storage	src/storage	5
src/storage/tx_storage	src/storage/access	3
src/storage/tx_storage	src/storage/allocator	6
src/storage/tx_storage	src/storage/api/storage/runtime	1
src/storage/tx_storage	src/storage/checkpoint	1
src/storage/tx_storage	src/storage/compaction	1
src/storage/tx_storage	src/storage/ls	5
src/storage/tx_storage	src/storage/memtable	1
src/storage/tx_storage	src/storage/meta_mem	2
src/storage/tx_storage	src/storage/meta_store	4
src/storage/tx_storage	src/storage/multi_data_source/runtime_utility	2
src/storage/tx_storage	src/storage/retrieval	1
src/storage/tx_storage	src/storage/tablelock	1
src/storage/tx_storage	src/storage/tablet	6
src/storage/tx_storage	src/storage/tx	2
src/storage/tx_table	src/data_plane/api/data_plane/scheduler	1
src/storage/tx_table	src/oblib/lib	4
src/storage/tx_table	src/oblib/lib/allocator	1
src/storage/tx_table	src/oblib/lib/container	2
src/storage/tx_table	src/oblib/lib/function	2
src/storage/tx_table	src/oblib/lib/literals	1
src/storage/tx_table	src/oblib/lib/lock	1
src/storage/tx_table	src/oblib/lib/oblog	2
src/storage/tx_table	src/oblib/lib/utility	4
src/storage/tx_table	src/share	5
src/storage/tx_table	src/share/cache	1
src/storage/tx_table	src/share/rc	3
src/storage/tx_table	src/storage	4
src/storage/tx_table	src/storage/allocator	4
src/storage/tx_table	src/storage/checkpoint	3
src/storage/tx_table	src/storage/compaction	2
src/storage/tx_table	src/storage/ls	5
src/storage/tx_table	src/storage/memtable	3
src/storage/tx_table	src/storage/meta_mem	2
src/storage/tx_table	src/storage/tablelock	1
src/storage/tx_table	src/storage/tx	17
src/storage/tx_table	src/storage/tx_storage	2
src/storage/vector_index	src/oblib/lib/allocator	1
src/storage/vector_index	src/oblib/lib/container	3
src/storage/vector_index	src/oblib/lib/thread	1
src/storage/vector_index	src/query/api/query/vector	1
src/storage/vector_index	src/share/rc	1
src/storage/vector_index	src/storage/allocator	1
src/storage/vector_index	src/storage/api/storage/vector	1
src/storage/vector_index	src/storage/ddl	1
src/storage/vector_index	src/storage/vector_type	2
src/storage/vector_type	src/data_plane/api/data_plane/vector	21
src/storage/vector_type	src/oblib/common/object	2
src/storage/vector_type	src/oblib/lib	2
src/storage/vector_type	src/oblib/lib/oblog	2
src/storage/vector_type	src/oblib/lib/utility	2
src/storage/vector_type	src/share/geo	1
tools/ob_error/src	src/share	1
tools/ob_error/test	tools/ob_error/src	1
